Org Name	Station ID	State	County	HUC	Generated HUC	Station Latitude	Station Longitude	Station Horizontal Datum	Visit Num	Activity ID	Activity Start	Activity Start Zone	Activity Medium	Activity Type	Activity Category-Rep Num	Activity Intent	Community Sampled	Subject Taxon	Biopart	Activity Depth	Activity Depth Unit	Sample Collection ID	Field Gear ID	Characteristic Name	Characteristic Description	Sample Fraction	Value Type	Statistic Type	Result Value as Text	Result Value Status	Result Value as Number	Units	Activity Comment	Result Comment	Result Measure Qualifier	Weight Basis	Temperature Basis	Duration Basis	Analytical Proc ID	All Result Detections/Thresholds	Analysis Date	Analysis Date Zone	Conf Level	Confidence Interval	Bio Individual Number	Sampling Component	Place In Series	Result Depth Height	Result Depth Height Unit	Result Depth Altitude Ref Point	Result Sampling Point	Bio Individual	Group Summary Count Weight	Frequency Class
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.001	2015-07-21 11:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Polycelis coronata 				Standard Methods~SCM-123	D-Frame Net	Polycelis coronata	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=54512~Polycelis coronata~~~~~~~~~~UserDefined~count		Actual		3	Final	3	count	Multi-Taxon Population Census						~		2015-07-21 11:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.003	2015-09-16 10:50:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Limnephilidae 				Standard Methods~SCM-123	D-Frame Net	Limnephilidae	(Kolenati 1848) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=115933~Limnephilidae~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 10:50:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.003	2015-09-16 10:50:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Ormosia 				Standard Methods~SCM-123	D-Frame Net	Ormosia	(Rondani 1856) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=120830~Ormosia~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 10:50:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.001	2015-07-21 11:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Pseudodiamesa 				Standard Methods~SCM-123	D-Frame Net	Pseudodiamesa	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128416~Pseudodiamesa~~~~~~~~~~~count		Actual		5	Final	5	count	Multi-Taxon Population Census						~		2015-07-21 11:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.003	2015-09-16 10:50:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Polycelis coronata 				Standard Methods~SCM-123	D-Frame Net	Polycelis coronata	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=54512~Polycelis coronata~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 10:50:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.001	2015-07-21 11:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Tvetenia 				Standard Methods~SCM-123	D-Frame Net	Tvetenia	(Kieffer) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=129197~Tvetenia~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-07-21 11:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.003	2015-09-16 10:50:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Dicranota 				Standard Methods~SCM-123	D-Frame Net	Dicranota	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=121027~Dicranota~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 10:50:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.001	2015-07-21 10:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Pedicia 				Standard Methods~SCM-123	D-Frame Net	Pedicia	(Latreille 1809) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=121118~Pedicia~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-07-21 10:30:00	MST												Lifestage~Adult~~~
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Pedicia 				Standard Methods~SCM-123	D-Frame Net	Pedicia	(Latreille 1809) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=121118~Pedicia~~~~~~~~~~UserDefined~count		Actual		5	Final	5	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												Lifestage~Adult~~~
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Polycelis coronata 				Standard Methods~SCM-123	D-Frame Net	Polycelis coronata	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=54512~Polycelis coronata~~~~~~~~~~UserDefined~count		Actual		99	Final	99	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Pseudodiamesa 				Standard Methods~SCM-123	D-Frame Net	Pseudodiamesa	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128416~Pseudodiamesa~~~~~~~~~~~count		Actual		18	Final	18	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.001	2015-07-21 10:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Sperchon 				Standard Methods~SCM-123	D-Frame Net	Sperchon	(Kramer 1877) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=83006~Sperchon~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-07-21 10:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Brillia 				Standard Methods~SCM-123	D-Frame Net	Brillia	(Kieffer 1913) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128477~Brillia~~~~~~~~~~~count		Actual		4	Final	4	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.001	2015-07-21 10:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Pagastia 				Standard Methods~SCM-123	D-Frame Net	Pagastia	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128401~Pagastia~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-07-21 10:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.001	2015-07-21 10:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Atractides 				Standard Methods~SCM-123	D-Frame Net	Atractides	(C L Koch 1837) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=83282~Atractides~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-07-21 10:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.001	2015-07-21 10:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Epeorus deceptivus 				Standard Methods~SCM-123	D-Frame Net	Epeorus deceptivus	(McDunnough 1924) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100632~Epeorus deceptivus~~~~~~~~~~~count		Actual		2	Final	2	count	Multi-Taxon Population Census						~		2015-07-21 10:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Diamesa 				Standard Methods~SCM-123	D-Frame Net	Diamesa	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128355~Diamesa~~~~~~~~~~~count		Actual		43	Final	43	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.001	2015-07-21 10:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Tvetenia 				Standard Methods~SCM-123	D-Frame Net	Tvetenia	(Kieffer) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=129197~Tvetenia~~~~~~~~~~~count		Actual		5	Final	5	count	Multi-Taxon Population Census						~		2015-07-21 10:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Sanfilippodytes 				Standard Methods~SCM-123	D-Frame Net	Sanfilippodytes	(Franciscolo 1979) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=728253~Sanfilippodytes~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.001	2015-07-21 10:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Cricotopus 				Standard Methods~SCM-123	D-Frame Net	Cricotopus	(Wulp 1874) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128575~Cricotopus~~~~~~~~~~~count		Actual		84	Final	84	count	Multi-Taxon Population Census						~		2015-07-21 10:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Sperchon 				Standard Methods~SCM-123	D-Frame Net	Sperchon	(Kramer 1877) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=83006~Sperchon~~~~~~~~~~UserDefined~count		Actual		10	Final	10	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Lispoides aequifrons 				Standard Methods~SCM-123	D-Frame Net	Lispoides aequifrons	(Stein 1898) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=150806~Lispoides aequifrons~~~~~~~~~~UserDefined~count		Actual		31	Final	31	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Sweltsa 				Standard Methods~SCM-123	D-Frame Net	Sweltsa	(Ricker 1943) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=103273~Sweltsa~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.001	2015-07-21 10:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Hydrobaenus 				Standard Methods~SCM-123	D-Frame Net	Hydrobaenus	(Fries) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128750~Hydrobaenus~~~~~~~~~~~count		Actual		8	Final	8	count	Multi-Taxon Population Census						~		2015-07-21 10:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Ceratopogoninae 				Standard Methods~SCM-123	D-Frame Net	Ceratopogoninae	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127338~Ceratopogoninae~~~~~~~~~~UserDefined~count		Actual		2	Final	2	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Perlodidae 				Standard Methods~SCM-123	D-Frame Net	Perlodidae	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=102994~Perlodidae~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Micropsectra 				Standard Methods~SCM-123	D-Frame Net	Micropsectra	(Kieffer 1909) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=129890~Micropsectra~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Limnephilidae 				Standard Methods~SCM-123	D-Frame Net	Limnephilidae	(Kolenati 1848) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=115933~Limnephilidae~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Limnophyes 				Standard Methods~SCM-123	D-Frame Net	Limnophyes	(Eaton) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128776~Limnophyes~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Hydrobaenus 				Standard Methods~SCM-123	D-Frame Net	Hydrobaenus	(Fries) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128750~Hydrobaenus~~~~~~~~~~~count		Actual		2	Final	2	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.001	2015-07-21 10:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Diamesa 				Standard Methods~SCM-123	D-Frame Net	Diamesa	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128355~Diamesa~~~~~~~~~~~count		Actual		237	Final	237	count	Multi-Taxon Population Census						~		2015-07-21 10:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Cricotopus 				Standard Methods~SCM-123	D-Frame Net	Cricotopus	(Wulp 1874) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128575~Cricotopus~~~~~~~~~~~count		Actual		57	Final	57	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Lebertia 				Standard Methods~SCM-123	D-Frame Net	Lebertia	(Neuman 1880) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=83034~Lebertia~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Phaenopsectra 				Standard Methods~SCM-123	D-Frame Net	Phaenopsectra	(Kieffer) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=129637~Phaenopsectra~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.001	2015-07-21 10:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Brillia 				Standard Methods~SCM-123	D-Frame Net	Brillia	(Kieffer 1913) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128477~Brillia~~~~~~~~~~~count		Actual		5	Final	5	count	Multi-Taxon Population Census						~		2015-07-21 10:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Eukiefferiella 				Standard Methods~SCM-123	D-Frame Net	Eukiefferiella	(Thienemann) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128689~Eukiefferiella~~~~~~~~~~~count		Actual		4	Final	4	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.001	2015-07-21 10:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Prosimulium 				Standard Methods~SCM-123	D-Frame Net	Prosimulium	(Roubaud 1906) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=126703~Prosimulium~~~~~~~~~~UserDefined~count		Actual		8	Final	8	count	Multi-Taxon Population Census						~		2015-07-21 10:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.001	2015-07-21 10:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Dicranota 				Standard Methods~SCM-123	D-Frame Net	Dicranota	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=121027~Dicranota~~~~~~~~~~UserDefined~count		Actual		4	Final	4	count	Multi-Taxon Population Census						~		2015-07-21 10:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.003	2015-09-16 09:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Dicranota 				Standard Methods~SCM-123	D-Frame Net	Dicranota	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=121027~Dicranota~~~~~~~~~~UserDefined~count		Actual		2	Final	2	count	Multi-Taxon Population Census						~		2015-09-16 09:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.001	2015-07-21 10:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Polycelis coronata 				Standard Methods~SCM-123	D-Frame Net	Polycelis coronata	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=54512~Polycelis coronata~~~~~~~~~~UserDefined~count		Actual		70	Final	70	count	Multi-Taxon Population Census						~		2015-07-21 10:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.001	2015-07-21 10:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Baetis bicaudatus 				Standard Methods~SCM-123	D-Frame Net	Baetis bicaudatus	(Dodds 1923) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100823~Baetis bicaudatus~~~~~~~~~~~count		Actual		18	Final	18	count	Multi-Taxon Population Census						~		2015-07-21 10:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2200	COLORADO	SUMMIT	14010002	14010002	39.472	-106.0388	NAD83       		2200.001	2015-07-21 10:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Pseudodiamesa 				Standard Methods~SCM-123	D-Frame Net	Pseudodiamesa	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128416~Pseudodiamesa~~~~~~~~~~~count		Actual		16	Final	16	count	Multi-Taxon Population Census						~		2015-07-21 10:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119	2013-09-09 09:00:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Polycelis coronata 				Standard Methods~SCM-123	D-Frame Net	Polycelis coronata	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=54512~Polycelis coronata~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2013-09-09 09:00:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119	2013-09-09 09:00:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Limnophyes 				Standard Methods~SCM-123	D-Frame Net	Limnophyes	(Eaton) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128776~Limnophyes~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2013-09-09 09:00:00	MST												
