Org Name	Station ID	State	County	HUC	Generated HUC	Station Latitude	Station Longitude	Station Horizontal Datum	Visit Num	Activity ID	Activity Start	Activity Start Zone	Activity Medium	Activity Type	Activity Category-Rep Num	Activity Intent	Community Sampled	Subject Taxon	Biopart	Activity Depth	Activity Depth Unit	Sample Collection ID	Field Gear ID	Characteristic Name	Characteristic Description	Sample Fraction	Value Type	Statistic Type	Result Value as Text	Result Value Status	Result Value as Number	Units	Activity Comment	Result Comment	Result Measure Qualifier	Weight Basis	Temperature Basis	Duration Basis	Analytical Proc ID	All Result Detections/Thresholds	Analysis Date	Analysis Date Zone	Conf Level	Confidence Interval	Bio Individual Number	Sampling Component	Place In Series	Result Depth Height	Result Depth Height Unit	Result Depth Altitude Ref Point	Result Sampling Point	Bio Individual	Group Summary Count Weight	Frequency Class
Colorado Dept. of Public Health & Environment-WQCD	12343A	COLORADO	SUMMIT	14010002	14010002	39.60685	-105.941472	WGS84       		20020521:12343A:1	2002-05-21 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Tanytarsus 				21COL001_WQX~SCM	Kick Net	Tanytarsus	(Van Der Wulp) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=129978~Tanytarsus~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Tanytarsus - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12305	COLORADO	SUMMIT		14010002	39.4152	-106.0451	UNKWN       		19970925:12305:1	1997-09-25 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Nais communis 				21COL001_WQX~SCM	Kick Net	Nais communis	(Piquet 1906) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=68950~Nais communis~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Nais communis - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12372C	COLORADO	SUMMIT	14010002	14010002	39.835687	-106.316343	WGS84       		20060918:12372C:1	2006-09-18 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Dicranota 				21COL001_WQX~SCM	Kick Net	Dicranota	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=121027~Dicranota~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Dicranota - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12370A	COLORADO	SUMMIT	14010002	14010002	39.58835	-106.00345	NAD83       		20110831:12370A:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Heterlimnius corpulentus 				21COL001_WQX~SCM	Kick Net	Heterlimnius corpulentus	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=114169~Heterlimnius corpulentus~~~~~~~~~~~count		Actual		24	Final	24	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 9 - Taxonomic Name as listed by CDPHE: Heterlimnius corpulentus - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12342P	COLORADO	SUMMIT		14010002	39.5967	-105.8745	UNKWN       		20020521:12342P:1	2002-05-21 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Diplocladius 				21COL001_WQX~SCM	Kick Net	Diplocladius	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128670~Diplocladius~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Diplocladius - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	FG8	COLORADO	SUMMIT		14010002	39.484667	-106.027667	UNKWN       		20000501:FG8:2	2000-05-01 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Clinocera 				21COL001_WQX~SCM	Kick Net	Clinocera	(Meigen 1803) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=135849~Clinocera~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Clinocera - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12305	COLORADO	SUMMIT		14010002	39.4152	-106.0451	UNKWN       		19980923:12305:2	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Cinygmula 				21COL001_WQX~SCM	Kick Net	Cinygmula	(McDunnough 1933) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100557~Cinygmula~~~~~~~~~~~count		Actual		7	Final	7	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 7 - Taxonomic Name as listed by CDPHE: Cinygmula - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12322C	COLORADO	SUMMIT		14010002	39.65	-106	UNKWN       		19980919:12322C:1	1998-09-19 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Rhithrogena robusta 				21COL001_WQX~SCM	Kick Net	Rhithrogena robusta	(Dodds 1923) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100589~Rhithrogena robusta~~~~~~~~~~~count		Actual		11	Final	11	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 11 - Taxonomic Name as listed by CDPHE: Rhithrogena robusta - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12342P	COLORADO	SUMMIT		14010002	39.5967	-105.8745	UNKWN       		20020521:12342P:1	2002-05-21 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Podmosta 				21COL001_WQX~SCM	Kick Net	Podmosta	(Ricker 1952) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=102605~Podmosta~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Podmosta - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12343A	COLORADO	SUMMIT	14010002	14010002	39.60685	-105.941472	WGS84       		20020521:12343A:2	2002-05-21 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Cheumatopsyche 				21COL001_WQX~SCM	Kick Net	Cheumatopsyche	(Wallengren 1891) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=115408~Cheumatopsyche~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Cheumatopsyche - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12345	COLORADO	SUMMIT	14010002	14010002	39.581944	-105.871667	UNKWN       		20000530:12345:0	2000-05-30 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Rheocricotopus 				21COL001_WQX~SCM	Kick Net	Rheocricotopus	(Thienemann and Harnisch) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=129086~Rheocricotopus~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Rheocricotopus - Fast or Slow Riffle?:					~															
Colorado Dept. of Public Health & Environment-WQCD	12343	COLORADO	SUMMIT	14010002	14010002	39.606028	-105.9415	UNKWN       		20040511:12343:1	2004-05-11 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Gammarus lacustris 				21COL001_WQX~SCM	Kick Net	Gammarus lacustris	(G O Sars 1863) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=93789~Gammarus lacustris~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Gammarus lacustris - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12342G	COLORADO	SUMMIT		14010002	39.605216	-105.943031	UNKWN       		20110831:12342G:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Sweltsa 				21COL001_WQX~SCM	Kick Net	Sweltsa	(Ricker 1943) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=103273~Sweltsa~~~~~~~~~~~count		Actual		4	Final	4	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 4 - Taxonomic Name as listed by CDPHE: Sweltsa - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12322A	COLORADO	SUMMIT		14010002	39.6486667	-106.0166667	UNKWN       		19980919:12322A:2	1998-09-19 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Baetis tricaudatus 				21COL001_WQX~SCM	Kick Net	Baetis tricaudatus	(Dodds 1923) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100817~Baetis tricaudatus~~~~~~~~~~~count		Actual		43	Final	43	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 43 - Taxonomic Name as listed by CDPHE: Baetis tricaudatus - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	FG8	COLORADO	SUMMIT		14010002	39.484667	-106.027667	UNKWN       		20000501:FG8:1	2000-05-01 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Drunella doddsii 				21COL001_WQX~SCM	Kick Net	Drunella doddsii	(Needham 1927) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=698494~Drunella doddsii~~~~~~~~~~~count		Actual		52	Final	52	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 52 - Taxonomic Name as listed by CDPHE: Drunella doddsi - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12303	COLORADO	SUMMIT	14010002	14010002	39.727276	-106.130921	NAD83       		20040513:12303:3	2004-05-13 00:00:00		Biological	Quality Control Sample-Blind Duplicate	Quality Control Sample-Blind Duplicate	Population Census	Benthic Macroinvertebrates	Simulium 				21COL001_WQX~SCM	Kick Net	Simulium	(Latreille 1802) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=126774~Simulium~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Simulium - Fast or Slow Riffle?: Duplicate Sample					~															
Colorado Dept. of Public Health & Environment-WQCD	115	COLORADO	SUMMIT		14010002	39.56666	-106.0491	UNKWN       		20040512:115:3	2004-05-12 00:00:00		Biological	Quality Control Sample-Blind Duplicate	Quality Control Sample-Blind Duplicate	Population Census	Benthic Macroinvertebrates	Pericoma 				21COL001_WQX~SCM	Kick Net	Pericoma	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=125514~Pericoma~~~~~~~~~~UserDefined~count		Actual		5	Final	5	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 2 - Taxonomic Name as listed by CDPHE: Pericoma - Fast or Slow Riffle?: Duplicate Sample					~															
Colorado Dept. of Public Health & Environment-WQCD	12303	COLORADO	SUMMIT	14010002	14010002	39.727276	-106.130921	NAD83       		20110831:12303:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Protzia 				21COL001_WQX~SCM	Kick Net	Protzia	(Piersig 1896) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=83170~Protzia~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Protzia - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12341	COLORADO	SUMMIT		14010002	39.5943	-105.9727	UNKWN       		20040513:12341:2	2004-05-13 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Micropsectra 				21COL001_WQX~SCM	Kick Net	Micropsectra	(Kieffer 1909) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=129890~Micropsectra~~~~~~~~~~~count		Actual		2	Final	2	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 2 - Taxonomic Name as listed by CDPHE: Micropsectra - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12317A	COLORADO	SUMMIT		14010002	39.718	-106.153	UNKWN       		20110831:12317A:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Drunella coloradensis 				21COL001_WQX~SCM	Kick Net	Drunella coloradensis	(Dodds 1923) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=101389~Drunella coloradensis~~~~~~~~~~~count		Actual		4	Final	4	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 4 - Taxonomic Name as listed by CDPHE: Drunella coloradensis - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	115	COLORADO	SUMMIT		14010002	39.56666	-106.0491	UNKWN       		20000425:115:1	2000-04-25 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Sweltsa 				21COL001_WQX~SCM	Kick Net	Sweltsa	(Ricker 1943) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=103273~Sweltsa~~~~~~~~~~~count		Actual		16	Final	16	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 12 - Taxonomic Name as listed by CDPHE: Sweltsa - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12305	COLORADO	SUMMIT		14010002	39.4152	-106.0451	UNKWN       		19970925:12305:2	1997-09-25 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Ephemerella 				21COL001_WQX~SCM	Kick Net	Ephemerella	(Walsh 1862) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=101233~Ephemerella~~~~~~~~~~~count		Actual		18	Final	18	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 18 - Taxonomic Name as listed by CDPHE: Ephemerella - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	115	COLORADO	SUMMIT		14010002	39.56666	-106.0491	UNKWN       		20000425:115:1	2000-04-25 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Lebertia 				21COL001_WQX~SCM	Kick Net	Lebertia	(Neuman 1880) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=83034~Lebertia~~~~~~~~~~UserDefined~count		Actual		9	Final	9	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 8 - Taxonomic Name as listed by CDPHE: Lebertia - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12348a	COLORADO	SUMMIT		14010002	39.56425	-105.86	UNKWN       		20040511:12348a:1	2004-05-11 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Eukiefferiella 				21COL001_WQX~SCM	Kick Net	Eukiefferiella	(Thienemann) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128689~Eukiefferiella~~~~~~~~~~~count		Actual		2	Final	2	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 2 - Taxonomic Name as listed by CDPHE: Eukiefferiella - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12305	COLORADO	SUMMIT		14010002	39.4152	-106.0451	UNKWN       		19970925:12305:1	1997-09-25 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Chelifera 				21COL001_WQX~SCM	Kick Net	Chelifera	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=136305~Chelifera~~~~~~~~~~UserDefined~count		Actual		4	Final	4	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 4 - Taxonomic Name as listed by CDPHE: Chelifera - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12370A	COLORADO	SUMMIT	14010002	14010002	39.58835	-106.00345	NAD83       		20110831:12370A:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Lumbricidae 				21COL001_WQX~SCM	Kick Net	Lumbricidae	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=69165~Lumbricidae~~~~~~~~~~~count		Actual		17	Final	17	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 5 - Taxonomic Name as listed by CDPHE: Lumbricidae - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12341	COLORADO	SUMMIT		14010002	39.5943	-105.9727	UNKWN       		20040513:12341:2	2004-05-13 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Oreogeton 				21COL001_WQX~SCM	Kick Net	Oreogeton	(Schiner 1860) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=136377~Oreogeton~~~~~~~~~~UserDefined~count		Actual		2	Final	2	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Oreogeton - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12317A	COLORADO	SUMMIT		14010002	39.718	-106.153	UNKWN       		20110831:12317A:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Epeorus longimanus 				21COL001_WQX~SCM	Kick Net	Epeorus longimanus	(Eaton 1885) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100637~Epeorus longimanus~~~~~~~~~~~count		Actual		5	Final	5	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 5 - Taxonomic Name as listed by CDPHE: Epeorus longimanus - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12304B	COLORADO	SUMMIT	14010002	14010002	39.486239	-106.046837	WGS84       		20110831:12304b:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Hydrobaenus 				21COL001_WQX~SCM	Kick Net	Hydrobaenus	(Fries) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128750~Hydrobaenus~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Hydrobaenus - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	115	COLORADO	SUMMIT		14010002	39.56666	-106.0491	UNKWN       		20000425:115:1	2000-04-25 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Oligophlebodes minutus 				21COL001_WQX~SCM	Kick Net	Oligophlebodes minutus	(Banks 1897) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=116041~Oligophlebodes minutus~~~~~~~~~~~count		Actual		2	Final	2	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Oligophlebodes minutus - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12322C	COLORADO	SUMMIT		14010002	39.65	-106	UNKWN       		19980919:12322C:2	1998-09-19 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Diamesa 				21COL001_WQX~SCM	Kick Net	Diamesa	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128355~Diamesa~~~~~~~~~~~count		Actual		4	Final	4	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 4 - Taxonomic Name as listed by CDPHE: Diamesa - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	115	COLORADO	SUMMIT		14010002	39.56666	-106.0491	UNKWN       		20040512:115:2	2004-05-12 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Thienemannimyia 				21COL001_WQX~SCM	Kick Net	Thienemannimyia	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128236~Thienemannimyia~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Thienemannimyia group - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12338	COLORADO	SUMMIT		14010002	39.525	-106.2161667	UNKWN       		19970911:12338:0	1997-09-11 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Rhyacophila brunnea 				21COL001_WQX~SCM	Kick Net	Rhyacophila brunnea	(Banks 1911) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=115151~Rhyacophila brunnea~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Rhyacophila brunnea - Fast or Slow Riffle?:					~															
Colorado Dept. of Public Health & Environment-WQCD	12343A	COLORADO	SUMMIT	14010002	14010002	39.60685	-105.941472	WGS84       		20020521:12343A:1	2002-05-21 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Lebertia 				21COL001_WQX~SCM	Kick Net	Lebertia	(Neuman 1880) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=83034~Lebertia~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Lebertia - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	FG8	COLORADO	SUMMIT		14010002	39.484667	-106.027667	UNKWN       		20000501:FG8:1	2000-05-01 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Prostoia besametsa 				21COL001_WQX~SCM	Kick Net	Prostoia besametsa	(Ricker 1952) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=102585~Prostoia besametsa~~~~~~~~~~~count		Actual		76	Final	76	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 76 - Taxonomic Name as listed by CDPHE: Prostoia besametsa - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	115	COLORADO	SUMMIT		14010002	39.56666	-106.0491	UNKWN       		20030611:115:2	2003-06-11 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Eukiefferiella 				21COL001_WQX~SCM	Kick Net	Eukiefferiella	(Thienemann) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128689~Eukiefferiella~~~~~~~~~~~count		Actual		11	Final	11	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 11 - Taxonomic Name as listed by CDPHE: Eukiefferiella - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12322C	COLORADO	SUMMIT		14010002	39.65	-106	UNKWN       		19980919:12322C:2	1998-09-19 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Pagastia 				21COL001_WQX~SCM	Kick Net	Pagastia	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128401~Pagastia~~~~~~~~~~~count		Actual		4	Final	4	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 4 - Taxonomic Name as listed by CDPHE: Pagastia - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12305	COLORADO	SUMMIT		14010002	39.4152	-106.0451	UNKWN       		19980923:12305:2	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Chelifera 				21COL001_WQX~SCM	Kick Net	Chelifera	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=136305~Chelifera~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Chelifera - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12305	COLORADO	SUMMIT		14010002	39.4152	-106.0451	UNKWN       		19970925:12305:1	1997-09-25 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Hesperoconopa 				21COL001_WQX~SCM	Kick Net	Hesperoconopa	(Alexander 1948) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=120732~Hesperoconopa~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Hesperoconopa - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12342G	COLORADO	SUMMIT		14010002	39.605216	-105.943031	UNKWN       		20110831:12342G:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Rhithrogena 				21COL001_WQX~SCM	Kick Net	Rhithrogena	(Eaton 1881) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100572~Rhithrogena~~~~~~~~~~~count		Actual		5	Final	5	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 5 - Taxonomic Name as listed by CDPHE: Rhithrogena - Fast or Slow Riffle?: Fast Riffle					~															
